n,input_signal,filtered_signal,
638,-1.0313827991485596,0.3322474956512451,
639,-1.7821999788284302,0.1795562505722046,
640,-1.2626769542694092,0.022247228771448135,
641,-0.01369166374206543,-0.13574138283729553,
642,0.5087234973907471,-0.2902548611164093,
643,-0.2017093002796173,-0.43758708238601685,
644,-1.0557646751403809,-0.5746698379516602,
645,-0.770569920539856,-0.6986398696899414,
646,0.48011720180511475,-0.8064508438110352,
647,1.2842986583709717,-0.8951175212860107,
648,0.7988276481628418,-0.9623673558235168,
649,-0.1730726957321167,-1.0069383382797241,
650,-0.2167109251022339,-1.0282014608383179,
651,0.8749215602874756,-1.0256385803222656,
652,1.8321902751922607,-0.9988802075386047,
653,1.5345063209533691,-0.9482635855674744,
654,0.44588106870651245,-0.875199556350708,
655,0.017381489276885986,-0.7818543910980225,
656,0.8242228031158447,-0.6705197095870972,
657,1.8270130157470703,-0.5434333086013794,
658,1.7055282592773438,-0.4032076895236969,
659,0.5533784031867981,-0.2532486915588379,
660,-0.2404954433441162,-0.09752920269966125,
661,0.22790059447288513,0.060081847012043,
662,1.220757007598877,0.21618254482746124,
663,1.3080286979675293,0.3675330877304077,
664,0.20612506568431854,0.5105857253074646,
665,-0.8541902303695679,0.6415582895278931,
666,-0.7027927041053772,0.7570668458938599,
667,0.27309539914131165,0.8545989394187927,
668,0.6301445364952087,0.9323170185089111,
669,-0.2746332287788391,0.9885193109512329,
670,-1.4546090364456177,1.0215224027633667,
671,-1.5552630424499512,1.0301668643951416,
672,-0.5884894132614136,1.0143368244171143,
673,0.08607929944992065,0.9748528003692627,
674,-0.49174824357032776,0.9128744602203369,
675,-1.6483300924301147,0.8295767903327942,
676,-1.9391403198242188,0.7264818549156189,
677,-1.000968337059021,0.6059798002243042,
678,-0.018257856369018555,0.4713131785392761,
679,-0.2030619978904724,0.3259715437889099,
680,-1.2418237924575806,0.1731884628534317,
681,-1.6989130973815918,0.01609964482486248,
682,-0.8612735271453857,-0.1417543888092041,
683,0.34352588653564453,-0.296316534280777,
684,0.5344226360321045,-0.4435602128505707,
685,-0.35548141598701477,-0.580091655254364,
686,-0.9970061182975769,-0.7031466960906982,
687,-0.3747580647468567,-0.8100893497467041,
688,0.9055162668228149,-0.8981471657752991,
689,1.3895717859268188,-0.9648110270500183,
690,0.6362354159355164,-1.0084608793258667,
691,-0.22086060047149658,-1.0284734964370728,
692,0.06835746765136719,-1.024720311164856,
693,1.2628297805786133,-0.9971354603767395,
694,1.9367554187774658,-0.9459112882614136,
695,1.3063089847564697,-0.8720815181732178,
696,0.23362815380096436,-0.777711808681488,
697,0.11922359466552734,-0.6654271483421326,
698,1.1045945882797241,-0.5378244519233704,
699,1.8906376361846924,-0.3974638283252716,
700,1.4055047035217285,-0.24736765027046204,
701,0.18114310503005981,-0.09130200743675232,
702,-0.3269268870353699,0.06662239134311676,
703,0.3954142928123474,0.22261714935302734,
704,1.2646046876907349,0.3734087347984314,
705,0.9932188987731934,0.515813410282135,
706,-0.2539747655391693,0.6463548541069031,
707,-1.0672261714935303,0.7615130543708801,
708,-0.5961015224456787,0.8583922982215881,
709,0.3638954758644104,0.9350318908691406,
710,0.39646482467651367,0.9900503158569336,
711,-0.7138853073120117,1.0221408605575562,
712,-1.7013816833496094,1.0301196575164795,
713,-1.439131736755371,1.0135072469711304,
714,-0.3819763660430908,0.9729136228561401,
715,0.020132124423980713,0.9097415804862976,
716,-0.8154786229133606,0.8255779147148132,
717,-1.854849100112915,0.7220228314399719,
718,-1.7733244895935059,0.6011358499526978,
719,-0.6547616124153137,0.4658648371696472,
720,0.11536920070648193,0.3198370635509491,
721,-0.3733578324317932,0.1666966676712036,
722,-1.3901257514953613,0.009742369875311852,
723,-1.502895474433899,-0.14776678383350372,
724,-0.4189371168613434,-0.3021409809589386,
725,0.6362397074699402,-0.4493336081504822,
726,0.4873088002204895,-0.5855770111083984,
727,-0.4869711697101593,-0.7078695297241211,
728,-0.8441721796989441,-0.8137919902801514,
729,0.0665818303823471,-0.9009829759597778,
730,1.2649255990982056,-0.9670330882072449,
731,1.3927326202392578,-1.010005235671997,
732,0.452521413564682,-1.0289751291275024,
733,-0.19979649782180786,-1.0239449739456177,
734,0.4019765555858612,-0.9952679872512817,
735,1.5914467573165894,-0.9433397054672241,
736,1.9222965240478516,-0.8689442873001099,
737,1.0220664739608765,-0.7737954258918762,
738,0.06887084245681763,-0.6605390906333923,
739,0.27918803691864014,-0.5321629643440247,
740,1.3472955226898193,-0.39150604605674744,
741,1.8382108211517334,-0.24141758680343628,
742,1.0306051969528198,-0.08527207374572754,
743,-0.15578818321228027,0.07291606813669205,
744,-0.3372524380683899,0.229033961892128,
745,0.5615465044975281,0.3794758915901184,
746,1.2147235870361328,0.5211513638496399,
747,0.6003379821777344,0.6509886980056763,
748,-0.6839358806610107,0.7656800746917725,
749,-1.1833288669586182,0.8620903491973877,
750,-0.447939932346344,0.9378977417945862,
751,0.3945459723472595,0.9917216897010803,
752,0.08985382318496704,1.0226433277130127,
753,-1.1291407346725464,1.0297824144363403,
754,-1.837829351425171,1.012518048286438,
755,-1.2442364692687988,0.9710826277732849,
756,-0.202525794506073,0.9067797660827637,
757,-0.1149289608001709,0.8215296864509583,
758,-1.1308605670928955,0.7172976136207581,
759,-1.9545217752456665,0.5960949659347534,
760,-1.5072758197784424,0.4604927599430084,
761,-0.3120042681694031,0.313914030790329,
762,0.1763758659362793,0.16024747490882874,
763,-0.563941478729248,0.003184055909514427,
764,-1.4548038244247437,-0.15397614240646362,
765,-1.2043070793151855,-0.30790188908576965,
766,0.03198903799057007,-0.45484864711761475,
767,0.846857488155365,-0.590912401676178,
768,0.38267144560813904,-0.712702751159668,
769,-0.5725036859512329,-0.8176726698875427,
770,-0.600654661655426,-0.9037767648696899,
771,0.522265613079071,-0.968980073928833,
772,1.5344935655593872,-1.0113229751586914,
773,1.3031060695648193,-1.0295157432556152,
774,0.27386897802352905,-1.0233486890792847,
775,-0.10438132286071777,-0.9934171438217163,
776,0.7585041522979736,-0.9405292272567749,
777,1.8340972661972046,-0.8655527234077454,
778,1.7932865619659424,-0.7698736786842346,
779,0.7102617025375366,-0.655846118927002,
780,-0.03302544355392456,-0.5265979766845703,
781,0.47998589277267456,-0.3853819668292999,
782,1.5255303382873535,-0.2352186143398285,
783,1.669501543045044,-0.07920673489570618,
784,0.6098520159721375,0.07900168746709824,
785,-0.4332314133644104,0.2352713644504547,
786,-0.2795203626155853,0.38561946153640747,
787,0.7005215287208557,0.5267108082771301,
788,1.0652556419372559,0.6556850075721741,
789,0.1558479517698288,0.7696419358253479,
790,-1.0538963079452515,0.8655453324317932,
791,-1.2024496793746948,0.9407553672790527,
792,-0.28304463624954224,0.9935880303382874,
793,0.3519873023033142,1.0232490301132202,
794,-0.2696493864059448,1.0292798280715942,
795,-1.4888737201690674,1.0112625360488892,
796,-1.8577854633331299,0.9691839218139648,
797,-0.9945172071456909,0.9039965271949768,
798,-0.07121890783309937,0.8176408410072327,
799,-0.3084143400192261,0.7124751210212708,
800,-1.408340334892273,0.5907960534095764,
801,-1.9366097450256348,0.4550071954727173,
802,-1.1634135246276855,0.30814453959465027,
803,-0.0009363293647766113,0.15400296449661255,
804,0.16499269008636475,-0.003398388857021928,
805,-0.7493749856948853,-0.1604204624891281,
806,-1.4211417436599731,-0.3138180673122406,
807,-0.8220359683036804,-0.4602470397949219,
808,0.45878058671951294,-0.5960116982460022,
809,0.9661299586296082,-0.7174818515777588,
810,0.24150168895721436,-0.8217441439628601,
811,-0.5928236842155457,-0.90674889087677,
812,-0.2788393199443817,-0.9708473086357117,
813,0.9592241048812866,-1.012381911277771,
814,1.6981315612792969,-1.0299245119094849,
815,1.1377631425857544,-1.022886872291565,
816,0.12471240758895874,-0.9917628765106201,
817,0.06238585710525513,-0.9376951456069946,
818,1.1085586547851562,-0.8619181513786316,
819,1.970632553100586,-0.7657768726348877,
820,1.5631706714630127,-0.6512503623962402,
821,0.40018200874328613,-0.5212647318840027,
822,-0.06446248292922974,-0.3793201744556427,
823,0.6987477540969849,-0.22883445024490356,
824,1.6170212030410767,-0.07295531779527664,
825,1.393736720085144,0.08501807600259781,
826,0.1753332018852234,0.24124835431575775,
827,-0.6338573694229126,0.39161303639411926,
828,-0.16923649609088898,0.5323842167854309,
829,0.7884961366653442,0.6605665683746338,
830,0.8194581270217896,0.7735706567764282,
831,-0.3090532422065735,0.8687329292297363,
832,-1.3396238088607788,0.9433907270431519,
833,-1.1333627700805664,0.9954943656921387,
834,-0.12710708379745483,1.0240346193313599,
835,0.23129045963287354,1.028792381286621,
836,-0.6557884812355042,1.0097641944885254,
837,-1.7655789852142334,0.967023491859436,
838,-1.7646560668945312,0.9011988043785095,
839,-0.7175019979476929,0.8139388561248779,
840,-0.002483367919921875,0.7077434659004211,
841,-0.5423201322555542,0.5853253602981567,
842,-1.6201789379119873,0.44926655292510986,
843,-1.7998496294021606,0.3023340106010437,
844,-0.7699400186538696,0.14796249568462372,
845,0.2548964023590088,-0.009802455082535744,
846,0.08975178003311157,-0.1669420450925827,
847,-0.9031251668930054,-0.3199580907821655,
848,-1.282764196395874,-0.465710312128067,
849,-0.3821455240249634,-0.6009076833724976,
850,0.831607460975647,-0.7220162749290466,
851,0.9937876462936401,-0.8258033394813538,
852,0.08849725127220154,-0.9099108576774597,
853,-0.535190999507904,-0.972809374332428,
854,0.10101914405822754,-1.0132635831832886,
855,1.345393180847168,-1.0300480127334595,
856,1.7488148212432861,-1.0223325490951538,
857,0.9199585318565369,-0.9902592897415161,
858,0.02530205249786377,-0.9349894523620605,
859,0.2891976833343506,-0.8581549525260925,
860,1.4216911792755127,-0.7613874077796936,
861,1.9892934560775757,-0.646506130695343,
862,1.2535572052001953,-0.5160529017448425,
863,0.11918842792510986,-0.37343519926071167,
864,-0.026209235191345215,-0.22240345180034637,
865,0.9092743396759033,-0.06644850969314575,
866,1.606224775314331,0.0912080779671669,
867,1.0292315483093262,0.24712412059307098,
868,-0.24071013927459717,0.3973838984966278,
869,-0.748552680015564,0.538014829158783,
870,-0.02753153070807457,0.6656519174575806,
871,0.8060979247093201,0.7776941061019897,
872,0.4896200895309448,0.8718587160110474,
873,-0.7610646486282349,0.9457859396934509,
874,-1.52444589138031,0.9972855448722839,
875,-0.9925975799560547,1.0249704122543335,
876,-0.0040361881256103516,1.028517246246338,
877,0.03591662645339966,1.0082546472549438,
878,-1.0384774208068848,0.9646275043487549,
879,-1.9381771087646484,0.8982259035110474,
880,-1.5709929466247559,0.8103295564651489,
881,-0.4416162967681885,0.7032357454299927,
882,-0.003329753875732422,0.5799079537391663,
883,-0.7929958701133728,0.4433291256427765,
884,-1.743218183517456,0.29632118344306946,
885,-1.5526503324508667,0.14197488129138947,
886,-0.3581978380680084,-0.01596251130104065,
887,0.4386095404624939,-0.17332817614078522,
888,-0.033563047647476196,-0.32622748613357544,
889,-1.0012640953063965,-0.4713782072067261,
890,-1.0424540042877197,-0.6057927012443542,
891,0.08431855589151382,-0.7263081073760986,
892,1.1261016130447388,-0.8296669125556946,
893,0.9383266568183899,-0.9131431579589844,
894,-0.05101612210273743,-0.9749877452850342,
895,-0.39478206634521484,-1.0141996145248413,
896,0.5120164155960083,-1.0299696922302246,
897,1.6525495052337646,-1.0215553045272827,
898,1.6890045404434204,-0.9887776374816895,
899,0.6763350963592529,-0.9325065016746521,
900,-0.010470986366271973,-0.85451340675354,
901,0.5570724010467529,-0.7568525075912476,
902,1.6693153381347656,-0.6415258646011353,
903,1.8877558708190918,-0.5108124017715454,
904,0.8916269540786743,-0.36776310205459595,
905,-0.10982847213745117,-0.21615616977214813,
906,0.07254916429519653,-0.05986867472529411,
907,1.0847408771514893,0.09761964529752731,
908,1.4860914945602417,0.2530636489391327,
909,0.601594090461731,0.4029478132724762,
910,-0.6086915731430054,0.5433948040008545,
911,-0.7771198153495789,0.6707161664962769,
912,0.12117750942707062,0.781998336315155,
913,0.7404809594154358,0.8750731348991394,
914,0.09623858332633972,0.947998583316803,
915,-1.167716145515442,0.9987889528274536,
916,-1.6007405519485474,1.0258147716522217,
917,-0.802497148513794,1.0283987522125244,
918,0.0665326714515686,1.006888747215271,
919,-0.22202914953231812,0.9621239304542542,
920,-1.386460781097412,0.8949862718582153,
921,-1.9937633275985718,0.8065995573997498,
922,-1.2971022129058838,0.6988811492919922,
923,-0.1934216022491455,0.574702262878418,
924,-0.07214635610580444,0.437382310628891,
925,-1.0334588289260864,0.2900921404361725,
926,-1.7609055042266846,0.13585099577903748,
927,-1.2122879028320312,-0.02198156528174877,
928,0.04012906551361084,-0.1794474869966507,
929,0.5413655638694763,-0.33240410685539246,
930,-0.18355751037597656,-0.4771954119205475,
931,-1.02376389503479,-0.6108152866363525,
932,-0.7121965885162354,-0.7304765582084656,
933,0.5440229773521423,-0.8332229852676392,
934,1.325242519378662,-0.9161868095397949,
935,0.8158103227615356,-0.9772410988807678,
936,-0.1534467339515686,-1.0152751207351685,
937,-0.17546135187149048,-1.0298093557357788,
938,0.9237265586853027,-1.0204733610153198,
939,1.8585540056228638,-0.9870524406433105,
940,1.5303311347961426,-0.9300510883331299,
941,0.43456125259399414,-0.8510373830795288,
942,0.02358919382095337,-0.7523164749145508,
943,0.8417931795120239,-0.6362962126731873,
944,1.8270306587219238,-0.5053176283836365,
945,1.6733671426773071,-0.362093061208725,
946,0.5080071687698364,-0.21010661125183105,
947,-0.27054649591445923,-0.053381286561489105,
948,0.215614914894104,0.10420125722885132,
949,1.2000378370285034,0.25924673676490784,
950,1.2588471174240112,0.408536821603775,
951,0.14131174981594086,0.5485613346099854,
952,-0.9042667150497437,0.6756064295768738,
953,-0.7277756929397583,0.7863875031471252,
954,0.251325398683548,0.8785127401351929,
955,0.5869368314743042,0.9502692222595215,
956,-0.33388665318489075,1.0000861883163452,
957,-1.500213861465454,1.0264232158660889,
958,-1.5701873302459717,1.0282829999923706,
959,-0.5893100500106812,1.0057202577590942,
960,0.07131403684616089,0.9597129225730896,
961,-0.5232486724853516,0.8915664553642273,
962,-1.6702027320861816,0.802592396736145,
963,-1.9290145635604858,0.6944491863250732,
964,-0.9695689082145691,0.5696563124656677,
965,0.004989326000213623,0.43156135082244873,
966,-0.19927728176116943,0.2837260067462921,
967,-1.2361395359039307,0.12943530082702637,
968,-1.6654659509658813,-0.028141768649220467,
969,-0.8038275241851807,-0.18544146418571472,
970,0.3958652913570404,-0.3384149670600891,
971,0.5630753636360168,-0.4830775260925293,
972,-0.33561065793037415,-0.6161057949066162,
973,-0.9577991962432861,-0.734821081161499,
974,-0.3125183582305908,-0.8366810083389282,
975,0.9643648266792297,-0.9190229773521423,
976,1.4209142923355103,-0.9794760346412659,
977,0.648034930229187,-1.0165742635726929,
978,-0.19970494508743286,-1.0298540592193604,
979,0.11018812656402588,-1.019338846206665,
980,1.3041471242904663,-0.9851097464561462,
981,1.9497891664505005,-0.9275168776512146,
982,1.2921351194381714,-0.8477506637573242,
983,0.22019100189208984,-0.7480255961418152,
984,0.1252036690711975,-0.6310868263244629,
985,1.1155924797058105,-0.4996308982372284,
986,1.8776140213012695,-0.3563053607940674,
987,1.3624653816223145,-0.20421020686626434,
988,0.13349854946136475,-0.04716839641332626,
989,-0.3546048402786255,0.11068806797266006,
990,0.3812107443809509,0.26558393239974976,
991,1.2351804971694946,0.4142751395702362,
992,0.9359766244888306,0.553623378276825,
993,-0.31838536262512207,0.68021160364151,
994,-1.1102033853530884,0.7906136512756348,
995,-0.6162794232368469,0.8820540904998779,
996,0.3398134410381317,0.9527080059051514,
997,0.34953904151916504,1.0013318061828613,
998,-0.7695777416229248,1.0267558097839355,
999,-1.7356653213500977,1.0279513597488403,
1000,-1.4434483051300049,1.004605770111084,
1001,-0.3795871138572693,0.9574958682060242,
1002,0.004703164100646973,0.8881775736808777,
1003,-0.8424912691116333,0.798369824886322,
1004,-1.8643202781677246,0.6898007988929749,
1005,-1.7501685619354248,0.5646534562110901,
1006,-0.6177476048469543,0.42598530650138855,
1007,0.13785922527313232,0.27750691771507263,
1008,-0.36777669191360474,0.12290751934051514,
1009,-1.3751721382141113,-0.034485314041376114,
1010,-1.4582350254058838,-0.19139981269836426,
1011,-0.3571728765964508,-0.34414878487586975,
1012,0.6847338676452637,-0.4887203872203827,
1013,0.5121182203292847,-0.6214171051979065,
1014,-0.464071124792099,-0.739328920841217,
1015,-0.7984560132026672,-0.8401389122009277,
1016,0.12976719439029694,-0.9215956926345825,
1017,1.3158848285675049,-0.9814178943634033,
1018,1.4141461849212646,-1.0178208351135254,
1019,0.46068063378334045,-1.0300445556640625,
1020,-0.17697101831436157,-1.0182510614395142,
1021,0.44224026799201965,-0.9829432964324951,
1022,1.6226506233215332,-0.9246641993522644,
1023,1.921774983406067,-0.8443513512611389,
1024,1.0,-0.7438667416572571,
1025,0.05466890335083008,-0.6259863376617432,
1026,0.28403639793395996,-0.4937984347343445,
1027,1.349749207496643,-0.3502233922481537,
1028,1.812137484550476,-0.19817855954170227,
1029,0.979305624961853,-0.041094545274972916,
1030,-0.20319032669067383,0.1169859990477562,
1031,-0.362263023853302,0.2719573676586151,
1032,0.5440949201583862,0.42025136947631836,
1033,1.1766009330749512,0.5588294267654419,
1034,0.5376855731010437,0.6846855282783508,
1035,-0.7448256015777588,0.7945955395698547,
1036,-1.2181298732757568,0.885540246963501,
1037,-0.4643913507461548,0.9553349018096924,
1038,0.36763447523117065,1.002746343612671,
1039,0.041206300258636475,1.0269988775253296,
1040,-1.1783391237258911,1.0273597240447998,
1041,-1.8595614433288574,1.003366470336914,
1042,-1.2391777038574219,0.9554187059402466,
1043,-0.19841301441192627,0.8849809169769287,
1044,-0.13026052713394165,0.7941122651100159,
1045,-1.1512064933776855,0.6848996877670288,
1046,-1.9506034851074219,0.5594688653945923,
1047,-1.4727228879928589,0.42049750685691833,
1048,-0.27193683385849,0.27149760723114014,
1049,0.19747990369796753,0.11641285568475723,
1050,-0.5553402304649353,-0.041043706238269806,
1051,-1.4298951625823975,-0.1975668966770172,
1052,-1.1502211093902588,-0.3498360812664032,
1053,0.09480220079421997,-0.4941328763961792,
1054,0.8897589445114136,-0.6266164779663086,
1055,0.40417104959487915,-0.7439892888069153,
1056,-0.545860767364502,-0.8438159227371216,
1057,-0.5498395562171936,-0.9241678714752197,
1058,0.5832417011260986,-0.9831336140632629,
1059,1.5753380060195923,-1.0188976526260376,
1060,1.3149099349975586,-1.0303326845169067,
1061,0.27963483333587646,-1.0173969268798828,
1062,-0.08025991916656494,-0.9808439612388611,
1063,0.7947521209716797,-0.9216259717941284,
1064,1.8531494140625,-0.8407546281814575,
1065,1.7796733379364014,-0.73976069688797,
1066,0.682376503944397,-0.6211323738098145,
1067,-0.046954989433288574,-0.48810875415802,
1068,0.48239415884017944,-0.3440190851688385,
1069,1.5178608894348145,-0.1919458508491516,
1070,1.6311366558074951,-0.035034891217947006,
1071,0.553070068359375,0.12302957475185394,
1072,-0.47813141345977783,0.27811187505722046,
1073,-0.3021014630794525,0.42626598477363586,
1074,0.6785981059074402,0.5642165541648865,
1075,1.0191329717636108,0.6891762018203735,
1076,0.09069562703371048,0.7983292937278748,
1077,-1.1083078384399414,0.8887453675270081,
1078,-1.2286577224731445,0.9579201340675354,
1079,-0.2970575988292694,1.004320502281189,
1080,0.32236695289611816,1.0273056030273438,
1081,-0.3177010118961334,1.0265637636184692,
1082,-1.5286743640899658,1.0018281936645508,
1083,-1.8664586544036865,0.9532479047775269,
1084,-0.9818378686904907,0.8819370865821838,
1085,-0.06635892391204834,0.7899852991104126,
1086,-0.3224930763244629,0.6798744201660156,
1087,-1.419722557067871,0.5540080070495605,
1088,-1.9190688133239746,0.4148886501789093,
1089,-1.1197799444198608,0.2656407654285431,
1090,0.03990161418914795,0.11012070626020432,
1091,0.18456441164016724,-0.047624073922634125,
1092,-0.7360985279083252,-0.20395798981189728,
1093,-1.3861749172210693,-0.3556530773639679,
1094,-0.7610450983047485,-0.4993972182273865,
1095,0.5196115970611572,-0.6315492391586304,
1096,1.0023736953735352,-0.7485666275024414,
1097,0.2608899474143982,-0.8476502299308777,
1098,-0.5620604753494263,-0.9268773198127747,
1099,-0.22496628761291504,-0.9847260117530823,
1100,1.0149266719818115,-1.0196783542633057,
1101,1.7274354696273804,-1.0304584503173828,
1102,1.1411781311035156,-1.0166471004486084,
1103,0.12924057245254517,-0.978904664516449,
1104,0.08685338497161865,-0.9185234308242798,
1105,1.138380765914917,-0.836877703666687,
1106,1.976280689239502,-0.7354458570480347,
1107,1.538017749786377,-0.6163411736488342,
1108,0.36864715814590454,-0.4826052188873291,
1109,-0.07768458127975464,-0.3378244638442993,
1110,0.6972900629043579,-0.18547409772872925,
1111,1.598352074623108,-0.02873925119638443,
1112,1.3448357582092285,0.12905453145503998,
1113,0.11602482199668884,0.2840636372566223,
1114,-0.674633264541626,0.43219509720802307,
1115,-0.18994376063346863,0.5697803497314453,
1116,0.7613439559936523,0.6939094662666321,
1117,0.766772449016571,0.8020827174186707,
1118,-0.373577356338501,0.8917402029037476,
1119,-1.3853392601013184,0.9603447318077087,
1120,-1.1511821746826172,1.005995750427246,
1121,-0.1397826075553894,1.0278464555740356,
1122,0.19943857192993164,1.025831937789917,
1123,-0.7007014751434326,1.0000981092453003,
1124,-1.7938435077667236,0.9508702754974365,
1125,-1.7605409622192383,0.8789331912994385,
1126,-0.6990424394607544,0.7860914468765259,
1127,0.0022660493850708008,0.6749770641326904,
1128,-0.5536891222000122,0.5484083294868469,
1129,-1.6209688186645508,0.409058153629303,
1130,-1.769210934638977,0.25977134704589844,
1131,-0.7197909355163574,0.10405267775058746,
1132,0.2943858504295349,-0.0540199838578701,
1133,0.10806524753570557,-0.21042634546756744,
1134,-0.8842116594314575,-0.3616960644721985,
1135,-1.2383017539978027,-0.5047293901443481,
1136,-0.317118376493454,-0.6362879276275635,
1137,0.88750821352005,-0.7529180645942688,
1138,1.0228586196899414,-0.851497232913971,
1139,0.10671961307525635,-0.9298001527786255,
1140,-0.5003166198730469,-0.9864369630813599,
1141,0.15542563796043396,-1.020306944847107,
1142,1.3927512168884277,-1.0303335189819336,
1143,1.7658612728118896,-1.0158474445343018,
1144,0.916260838508606,-0.9771608114242554,
1145,0.029583454132080078,-0.9155945181846619,
1146,0.3125622272491455,-0.832918643951416,
1147,1.4425511360168457,-0.7308956980705261,
1148,1.9810174703598022,-0.6114667057991028,
1149,1.2187080383300781,-0.47729215025901794,
1150,0.08622264862060547,-0.33187252283096313,
1151,-0.038826823234558105,-0.17901873588562012,
1152,0.9022055864334106,-0.022255299612879753,
1153,1.5763046741485596,0.13517959415912628,
1154,0.9720003604888916,0.2898404598236084,
1155,-0.2994212508201599,0.4378323256969452,
1156,-0.7841613292694092,0.5752400755882263,
1157,-0.04750578850507736,0.6987828016281128,
1158,0.7733330130577087,0.8059623837471008,
1159,0.4323931932449341,0.8946020007133484,
1160,-0.8216241598129272,0.9624636769294739,
1161,-1.5598976612091064,1.007499098777771,
1162,-1.0029953718185425,1.0284817218780518,
1163,-0.016364574432373047,1.025253176689148,
1164,0.0029915571212768555,0.9982962012290955,
1165,-1.0774351358413696,0.9482032656669617,
1166,-1.9533289670944214,0.8757126927375793,
1167,-1.5552972555160522,0.7822543978691101,
1168,-0.4192984700202942,0.6702665686607361,
1169,0.0011456012725830078,0.542824387550354,
1170,-0.7998455166816711,0.40299856662750244,
1171,-1.7321763038635254,0.25368207693099976,
1172,-1.5103893280029297,0.09802404791116714,
1173,-0.3043258488178253,-0.06018432229757309,
1174,0.4752786159515381,-0.21677525341510773,
1175,-0.015688598155975342,-0.36787867546081543,
1176,-0.9756344556808472,-0.5102647542953491,
1177,-0.9899004101753235,-0.6410062313079834,
1178,0.15026848018169403,-0.7570159435272217,
1179,1.1747913360595703,-0.8551388382911682,
1180,0.9604235887527466,-0.9327787756919861,
1181,-0.032886773347854614,-0.9883354306221008,
1182,-0.35651516914367676,-1.0209529399871826,
1183,0.56441730260849,-1.0299667119979858,
1184,1.689191460609436,-1.0147874355316162,
1185,1.6939144134521484,-0.9753991961479187,
1186,0.6672154664993286,-0.9128397107124329,
1187,-0.00590968132019043,-0.8290283679962158,
1188,0.5777934193611145,-0.72614586353302,
1189,1.679254412651062,-0.6063098907470703,
1190,1.8658753633499146,-0.4719064235687256,
1191,0.8495120406150818,-0.3260875642299652,
1192,-0.14239269495010376,-0.1726975440979004,
1193,0.06017202138900757,-0.015648838132619858,
1194,1.0706698894500732,0.14157071709632874,
1195,1.4453169107437134,0.2957219183444977,
1196,0.5387614369392395,0.4433077573776245,
1197,-0.6639794707298279,0.5804997682571411,
1198,-0.8070096969604492,0.7036910057067871,
1199,0.10083432495594025,0.8100752234458923,
1200,0.7022059559822083,0.8976025581359863,
1201,0.03695380687713623,0.9644492864608765,
1202,-1.221205472946167,1.008766770362854,
1203,-1.6249964237213135,1.0290789604187012,
1204,-0.8067454099655151,1.0248786211013794,
1205,0.05373460054397583,0.9966756105422974,
1206,-0.25450313091278076,0.9454584717750549,
1207,-1.4167848825454712,0.8722533583641052,
1208,-1.9950993061065674,0.7783247232437134,
1209,-1.2715896368026733,0.6657317280769348,
1210,-0.16929692029953003,0.5374661087989807,
1211,-0.06774479150772095,0.3969370424747467,
1212,-1.0339250564575195,0.24738214910030365,
1213,-1.737660527229309,0.09187128394842148,
1214,-1.1605651378631592,-0.06619817763566971,
1215,0.09466004371643066,-0.22285285592079163,
1216,0.5742285251617432,-0.37397444248199463,
1217,-0.1649850606918335,-0.5159569978713989,
1218,-0.991121768951416,-0.6458679437637329,
1219,-0.6536108255386353,-0.7609987258911133,
1220,0.6074389815330505,-0.8584913611412048,
1221,1.3650667667388916,-0.9356018900871277,
1222,0.8317331671714783,-0.9903480410575867,
1223,-0.13461756706237793,-1.0217761993408203,
1224,-0.13512706756591797,-1.0295567512512207,
1225,0.9709399938583374,-1.0134679079055786,
1226,1.8828201293945312,-0.9734513163566589,
1227,1.524024486541748,-0.910172700881958,
1228,0.4216307997703552,-0.8253574967384338,
1229,0.028388559818267822,-0.7214440703392029,
1230,0.8576523065567017,-0.600953221321106,
1231,1.8248112201690674,-0.4663257300853729,
1232,1.6391301155090332,-0.32036441564559937,
1233,0.46110838651657104,-0.16662897169589996,
1234,-0.3013705015182495,-0.009183048270642757,
1235,0.20239168405532837,0.14808180928230286,
1236,1.1781383752822876,0.3017881512641907,
1237,1.2085113525390625,0.44874411821365356,
1238,0.07602344453334808,0.5854855179786682,
1239,-0.9538584351539612,0.7083703279495239,
1240,-0.7522415518760681,0.8142200708389282,
1241,0.22982662916183472,0.9007676243782043,
1242,0.5439091920852661,0.9664309620857239,
1243,-0.3923438489437103,1.0097721815109253,
1244,-1.5440738201141357,1.0293962955474854,
1245,-1.5832396745681763,1.0244693756103516,
1246,-0.588628888130188,0.9952157735824585,
1247,0.05772662162780762,0.9427727460861206,
1248,-0.5533170700073242,0.8685879707336426,
1249,-1.6897039413452148,0.7741054892539978,
1250,-1.9165949821472168,0.6611169576644897,
1251,-0.9361394643783569,0.5322667956352234,
1252,0.029365897178649902,0.39100080728530884,
1253,-0.19428402185440063,0.24095018208026886,
1254,-1.2286312580108643,0.08543908596038818,
1255,-1.6302213668823242,-0.07233180105686188,
1256,-0.7450777292251587,-0.22878497838974,
1257,0.448449045419693,-0.37988439202308655,
1258,0.5917253494262695,-0.5216943025588989,
1259,-0.3152098059654236,-0.6509703397750854,
1260,-0.9181265830993652,-0.7651232481002808,
1261,-0.25027793645858765,-0.8617079257965088,
1262,1.022154688835144,-0.9381787776947021,
1263,1.450840711593628,-0.9923032522201538,
1264,0.6589252352714539,-1.0227781534194946,
1265,-0.1794220209121704,-1.029297113418579,
1266,0.1509823203086853,-1.012035608291626,
